#Table1
u,g,r,i,z,subClass
20.17327,19.19421,18.94305,18.80045,18.78656,F5
20.65608,19.54725,18.96248,18.78077,18.68439,F9
20.64583,19.95699,19.63147,19.51781,19.70308,F5
20.09454,19.72726,19.98784,20.22667,20.5866,WD
18.28062,16.67605,16.10668,15.92514,15.87779,F9
19.16781,17.8911,17.7965,17.76466,17.76414,A0
17.27804,15.46293,14.82638,14.65146,14.57322,K1
18.07028,17.03577,16.88341,16.84425,16.88659,F5
23.95533,22.77252,21.18271,19.22489,18.17885,M5
16.88525,15.38019,14.81253,14.60199,14.52306,F9
17.15616,15.63976,15.09063,14.96283,14.90571,F9
17.49085,16.12427,15.59848,15.40884,15.33999,F9
18.07446,16.65905,16.13264,15.93414,15.84879,F9
18.4222,17.35477,16.99557,16.85921,16.81637,F5
20.33977,19.87601,19.8504,19.87471,20.02039,WD
18.07178,16.73991,16.24401,16.07327,16.01525,F9
20.85582,20.20921,20.35018,20.53945,20.5755,WD
19.71007,18.30233,17.81828,17.62891,17.56472,F9
19.11622,17.92902,17.67591,17.5803,17.49809,F5
16.02577,14.58922,14.04045,13.84311,13.80926,K1
17.04148,15.2738,14.56095,14.75752,14.18146,K1
24.09426,22.2372,20.35149,18.86462,18.0224,M3
20.288,19.10933,19.2749,19.42075,19.49825,A0
20.74211,19.51412,19.58664,19.69999,19.80293,A0
18.94358,17.72705,17.29197,17.12405,17.03808,F9
19.70961,18.64888,18.20258,18.01631,17.93122,G0
21.08845,19.71912,19.11972,18.85709,18.69211,F9
18.3244,17.18449,16.83012,16.69684,16.68134,F2
17.26366,15.93006,15.44887,15.28317,15.20879,F9
17.54036,16.59801,16.34334,16.23155,16.24287,A0
19.19617,17.42441,16.71362,16.4687,16.31889,K1
24.05869,22.10898,20.59867,18.37028,17.0715,M7
17.20214,16.13518,15.79258,15.6804,15.65234,F5
24.01665,21.15162,20.41472,20.09197,19.80747,K1
23.49713,20.66676,20.00955,19.73765,19.55764,K1
19.85061,18.62962,18.66081,18.72836,18.7918,A0
18.13528,17.04088,16.65075,16.51133,16.46503,F2
20.30783,19.8486,19.92979,20.08167,19.89836,WD
18.80091,17.69191,17.5125,17.49881,17.55977,F5
16.65968,15.43079,15.47288,15.57713,15.66687,A0
19.42784,17.84726,17.20847,16.97847,16.8767,K1
18.01612,16.67562,16.18109,15.98106,15.90037,F9
19.43846,18.2102,17.83616,17.67102,17.68126,F9
17.08111,15.81447,15.42589,15.30166,15.2712,G2
16.47243,15.02476,14.46928,14.24168,14.13321,G2
18.53191,17.11973,16.56256,16.38329,16.28551,F9
18.21683,16.87265,16.35202,16.17152,16.08767,F9
15.70883,14.57456,14.76514,14.90917,15.03669,A0
20.37645,18.90587,18.31672,18.05396,17.92625,K1
17.81521,16.85192,16.58175,16.48837,16.47143,F5
18.53938,16.61871,15.87248,15.59484,15.44621,K3
17.36734,15.69039,15.12277,14.9667,14.87148,K1
16.44795,15.12708,14.71123,14.58005,14.54155,F9
16.33019,14.83383,14.31653,14.1658,14.11476,F9
17.05128,15.49542,14.963,14.79722,14.75634,F9
21.43162,20.04677,19.54135,19.34054,19.15305,F9
16.63211,15.07294,14.55038,14.39314,14.33638,F9
18.34333,16.95646,16.45533,16.28979,16.24257,F9
17.52597,16.38758,15.96632,15.81288,15.75634,G0
20.56903,19.56105,19.135,18.92895,18.80373,G2
19.59216,18.58632,18.2326,18.07267,18.01527,F2
16.91644,15.95351,15.62098,15.52661,15.50072,F5
17.76547,16.75167,16.3595,16.21165,16.14251,F5
18.25336,16.69821,16.15417,15.99818,15.92371,F9
17.61473,16.31447,15.77755,15.58692,15.49546,F9
19.3423,17.55029,16.76042,16.45297,16.25724,K3
22.31173,20.57236,20.04671,19.78881,19.65635,F9
21.02985,19.61467,19.02775,18.74687,18.69515,F9
15.55349,14.52566,14.25696,14.18625,14.1915,F5
18.59805,17.11191,16.55605,16.39713,16.30186,F9
16.99868,15.72841,15.24008,15.05467,14.98147,F9
17.67845,16.60344,16.26442,16.12428,16.12793,F5
18.47056,17.1843,16.63587,16.39139,16.27633,F2
17.93011,17.03606,16.77548,16.67418,16.64984,F5
20.9584,19.59535,19.05999,18.89038,18.81436,F9
21.54982,20.1849,19.6677,19.45507,19.42756,F9
17.66912,16.57132,16.20961,16.09819,16.04991,F2
21.92676,20.64215,20.07273,19.7697,19.99304,F9
20.87129,20.0418,19.72902,19.56743,19.52588,A0
19.9654,18.51384,17.95143,17.7341,17.63552,F9
20.47107,19.46195,19.48299,19.63821,19.65021,A0
20.1536,19.20098,18.78174,18.62481,18.56425,F5
18.75452,17.21097,16.66309,16.47551,16.37862,F9
20.0657,18.96686,18.45888,18.253,18.22264,G2
19.89351,18.75802,18.83207,18.91587,19.01364,A0
19.12538,18.1995,17.96364,17.87503,17.85777,A0
19.77976,18.62908,18.11501,17.93744,17.81842,F9
17.56564,15.66717,14.98316,14.7164,14.57796,K1
17.45662,16.08882,15.61036,15.45728,15.39825,F9
17.49378,16.42439,16.07052,15.92859,15.9109,F5
21.39035,19.71407,18.90962,18.5774,18.47328,K3
18.68341,17.39535,16.84632,16.59667,16.52094,F9
17.87976,16.36125,15.8296,15.63898,15.58771,F9
21.12326,19.38048,18.71921,18.49562,18.41228,K1
17.66452,16.71382,16.37065,16.23082,16.19102,F5
24.54843,22.22795,20.62876,18.61839,17.47182,M6
24.15819,22.83258,21.14476,19.15086,18.04743,M5
19.26314,18.14585,18.17229,18.18035,18.28235,A0
18.30648,16.77021,16.21073,16.01625,15.93101,F9
18.5843,17.20282,16.69148,16.4925,16.42773,F9
19.16353,17.66978,17.08919,16.84606,16.74224,F9
20.39265,18.68814,17.94821,17.66315,17.50973,K3
19.69587,18.72851,18.44097,18.34074,18.30915,F5
20.15626,19.80065,20.05387,20.22651,20.26608,WD
20.10909,19.67836,19.89577,20.19858,20.19416,WD
17.70528,16.60789,16.3057,16.21696,16.19328,F5
19.99141,19.4762,19.58591,19.76934,19.80326,WD
20.27398,20.00521,20.13503,20.37896,20.79638,WD
18.69649,17.6258,17.23363,17.09814,17.04906,F2
18.84301,17.74139,17.31969,17.19274,17.1471,G0
19.37572,18.50175,18.23968,18.15611,18.163,A0
18.84559,17.80975,17.74649,17.74812,17.7837,A0
23.81955,22.8723,20.99908,19.14004,18.05491,M5
18.51533,17.04037,16.48924,16.2835,16.19942,F9
18.66468,17.19343,16.65464,16.41873,16.31398,F9
17.71494,16.60901,16.25046,16.09562,16.04785,G0
16.43386,15.33955,15.54325,15.72952,15.85901,A0
19.65975,18.74234,18.84926,18.94362,19.0193,A0
20.5974,19.46344,18.99735,18.75906,18.68627,F9
20.54831,20.22616,20.34153,20.49925,20.72848,WD
21.86543,19.32108,18.1512,17.69225,17.38124,K5
16.93697,15.93461,15.54126,15.37964,15.33856,F5
19.81416,18.69096,18.25003,18.10603,18.03392,F9
17.74645,16.66959,16.2272,16.03236,15.93528,F5
18.96702,18.12339,17.77078,17.58849,17.52874,F5
25.97506,22.55197,20.98338,18.77201,17.53946,M6
16.73354,15.68573,15.31805,15.16685,15.10878,F5
18.56051,17.6262,17.33924,17.2065,17.1455,A0
22.20434,20.92384,20.09086,19.75787,19.51244,K5
22.27336,20.08022,19.21367,18.90697,18.80484,K3
16.73679,15.55139,15.77223,15.93961,16.05781,A0
21.56374,19.0407,17.34813,16.67474,16.30558,M0V
23.97125,23.15998,21.19992,18.96994,17.73606,M7
19.11831,17.93104,18.06286,18.20236,18.36884,A0
21.23178,20.23198,19.99801,19.86406,20.0202,WD
20.69893,19.3731,18.86749,18.69214,18.47956,F9
20.90404,18.40623,17.21172,16.7292,16.45094,K7
18.42242,17.46058,17.18506,17.06994,17.04886,A0
16.51756,14.99771,14.45258,14.23859,14.1369,F9
17.84625,16.76305,16.73854,16.69515,16.82235,A0
23.63243,20.68073,19.04628,17.11905,16.06577,M5
20.65656,19.5283,19.03658,18.82008,18.71799,G0
21.60719,19.54452,18.41482,18.00914,17.79128,K5
25.90847,21.24457,20.27538,19.94708,19.66107,K5
23.38547,20.23147,18.72201,18.12028,17.78458,K7
18.1089,17.10579,16.76294,16.62245,16.57016,F5
17.8285,16.92007,16.66447,16.56196,16.54874,F5
20.97498,18.45777,16.99495,16.02032,15.48052,M2
25.27397,21.87835,20.17462,18.26275,17.24818,M5
22.26793,21.13019,19.61567,17.78213,16.73731,M5
24.76697,22.26881,20.82058,20.07423,19.37797,M1
23.48546,23.86972,21.7658,19.32951,18.1423,M6
17.00393,16.0374,15.76317,15.65869,15.63406,F5
23.01332,20.31536,18.89744,18.17989,17.84186,M0
21.70144,20.45512,20.42042,20.46909,20.52598,A0
19.63619,18.31955,17.75492,17.53513,17.38124,G2
22.98652,22.1424,20.29749,18.17021,16.92387,M6
18.11465,16.48708,15.84466,15.5618,15.44127,F9
20.09984,17.86922,16.88532,16.44726,16.20462,K5
23.26482,20.44874,19.61084,19.41875,19.19843,K3
17.31272,16.44712,16.16576,16.05555,16.03706,A0
21.09778,18.63305,17.1985,16.15361,15.60867,M2
21.51761,19.35219,17.8747,16.82059,16.26254,M2
24.42767,22.95298,21.29875,19.31437,18.18301,M6
23.02508,21.09362,19.49307,18.38706,17.83498,M2
19.58092,18.48829,18.37327,18.39959,18.39471,A0
21.47298,19.02875,17.66801,16.27845,15.57057,M4
24.56821,20.25366,18.55165,17.68643,17.15714,M0V
19.56822,18.43487,18.03829,17.88614,17.86037,F2
24.97668,21.51188,19.77966,18.8203,18.29428,M0V
18.65442,17.52335,17.11421,16.98286,16.92482,G2
20.28045,19.13253,19.0941,19.15765,19.30236,A0
17.07406,15.78507,15.63979,15.61561,15.63596,A0
16.82663,15.74053,15.44958,15.36007,15.3498,F5
23.14875,22.21167,20.56992,18.16475,16.87346,M7
17.49398,16.57677,16.32477,16.44299,16.20855,F5
18.67444,17.26409,16.69414,16.47192,16.38732,F9
18.40675,17.11743,17.24398,17.35612,17.40596,A0
22.84723,20.53489,19.24735,18.79836,18.56172,K5
20.19173,19.08505,18.83671,18.71617,18.67276,F5
21.84207,19.37596,17.93538,16.69748,16.03489,M3
22.09086,19.48192,18.02877,16.82325,16.15518,M3
19.37421,18.45636,18.18321,18.08542,18.09032,F5
20.64476,19.32376,18.72133,18.51224,18.46152,F9
20.10018,18.40391,17.65942,17.3613,17.18599,K3
19.25547,17.76307,17.22862,17.03878,16.9528,F9
19.60322,18.64095,18.43694,18.39164,18.37978,A0
21.83808,20.64887,20.10902,19.8936,19.83977,G2
21.31322,20.53196,19.96066,19.74599,19.60864,G0
19.92128,19.69493,19.99725,19.79596,19.22088,WD
23.82719,22.8245,21.14967,19.20835,18.12117,M5
24.19894,21.60516,19.59209,18.98298,18.57822,K7
17.94658,17.003,16.6691,16.53724,16.49889,F5
26.22323,23.0242,21.36392,19.3542,18.18981,M6
20.09668,19.71454,19.99024,20.22912,20.71511,WD
23.10946,21.40942,19.96823,18.80648,18.87582,M3
22.18815,19.46421,18.01113,16.96726,16.39756,M2
23.00463,21.11705,20.28138,19.96829,19.82968,K3
23.78448,21.06829,20.03203,19.67512,19.36019,K5
24.20304,22.28,20.56306,18.31291,17.09266,M7
25.0499,21.19079,20.27399,19.94396,19.85358,K5
24.63485,21.65564,19.80265,18.67777,18.14168,M3
24.39974,20.72588,19.45314,18.97186,19.23249,K5
19.41389,18.36644,18.31951,18.33193,18.38258,A0
16.72757,15.56114,15.78329,15.9565,16.06077,A0
24.74478,21.1182,20.28851,19.95486,19.75751,K5
20.14952,19.6254,18.58027,18.43335,18.41257,G2
19.68811,17.60333,16.80263,16.49893,16.35232,K3
17.63563,16.43023,16.40048,16.44172,16.49578,A0
18.06993,17.03213,16.67507,16.53404,16.48631,F5
19.09169,17.59211,17.01071,16.77192,16.64912,F9
16.77167,15.43673,15.27366,15.26582,15.31559,F5
16.89451,15.90245,15.61027,15.47343,15.45916,A0
20.78977,18.19771,16.67916,15.85377,15.7996,M1
17.69983,16.49313,16.02027,15.82633,15.73527,F5
17.49129,16.37158,15.9634,15.80924,15.73882,F5
20.74645,18.97079,18.12015,17.77096,17.56846,K3
19.55705,17.71862,16.78284,16.29247,15.99329,F9
20.1851,18.95445,18.86617,18.88811,19.03907,A0
20.67979,19.49148,19.14291,19.03752,18.95112,F5
19.47167,18.54243,18.2641,18.16907,18.1288,A0
21.75939,19.37333,17.93585,16.74617,16.11378,M3
21.80298,19.46671,17.96477,16.3415,15.47482,M4
17.97899,16.94466,17.16477,17.35624,17.50143,A0
22.10974,19.36321,17.82317,16.66718,16.07083,M2
19.46575,18.49611,18.18759,18.06106,18.01786,F5
20.46971,19.52253,19.06767,18.89622,18.75617,F5
19.48476,18.96975,18.67354,17.72161,17.03592,M4
19.41717,18.48623,18.12513,18.00195,17.95915,F5
23.99895,23.11532,21.58991,19.06719,17.73115,M7
24.07888,20.93205,19.68503,19.19024,19.4287,K7
21.68999,19.29601,17.88157,16.94726,16.4203,M2
16.85528,15.84425,15.58949,15.5098,15.5212,F5
23.14194,22.82238,21.05034,18.71551,17.49452,M7
25.07243,21.15195,20.26153,19.98016,19.73141,K3
16.62973,15.55038,15.29903,15.2287,15.22248,F5
18.72355,17.74584,17.44823,17.32094,17.30707,F5
18.38371,17.14193,16.64164,16.44792,16.37452,F9
18.2702,17.28255,16.97,16.86384,16.8344,F5
25.27119,21.12611,20.2373,19.97786,19.74486,K3
24.73439,20.74917,19.52726,19.00581,18.73696,K7
18.38999,17.27837,16.89055,16.73242,16.68242,F2
21.45706,19.04592,17.61191,16.5927,16.0482,M2
20.61998,20.11448,20.26274,20.36511,20.70562,WD
18.55798,17.18946,16.66271,16.46223,16.42664,F9
18.42628,17.34854,16.98171,16.82995,16.79036,F2
22.60306,19.8321,18.22704,16.7812,15.95586,M4
22.33457,20.24783,19.32322,18.96104,18.72707,K5
22.82969,21.09809,20.30634,19.90482,19.79752,K5
20.73749,18.45207,16.92761,15.46523,14.68634,M4
17.80102,16.82632,16.48422,16.35849,16.29962,F5
16.93048,15.57762,15.05874,14.91141,14.87608,F9
21.67682,19.40471,18.03349,16.91349,16.28491,M3
19.63463,18.5813,18.478,18.53822,18.58966,A0
23.82639,21.26928,19.47246,18.30753,17.73258,M2V
19.28623,18.00558,18.15025,18.27432,18.30162,A0
17.00278,15.97043,15.81486,15.77352,15.81642,A0
18.95768,17.44194,16.76915,16.47824,16.32415,K3
19.73826,17.26875,16.22017,15.8629,15.71928,K5
23.29241,20.66068,19.40561,18.95225,18.65808,K7
22.13362,19.39069,18.2145,17.81777,17.5375,K5
20.32264,18.5592,17.56652,17.09375,16.82348,F9
17.76111,16.87309,16.56079,16.44172,16.41161,F5
19.32944,17.79483,17.01241,16.65972,16.47224,G2
21.95814,19.83025,18.64293,18.24413,17.95737,K5
19.13417,17.59626,16.94016,16.61276,16.45584,F2
16.69322,15.12215,14.41645,14.10701,13.96285,G0
20.4617,18.3427,17.27869,16.81548,16.5439,K3
21.35613,19.54193,18.35084,17.75714,17.35563,K5
20.40374,17.93575,16.83046,16.34864,16.06114,K3
19.79811,17.5994,16.70783,16.38624,16.2121,K3
22.469,20.28383,19.20992,18.85137,18.61344,K5
16.42306,15.98483,16.24543,16.47206,16.68139,A0
20.42011,20.0657,20.03082,20.06065,20.38734,CV
18.22435,17.1699,16.75149,16.60732,16.52288,F5
17.66096,17.60421,17.87141,18.05031,18.20247,B6
15.4858,15.48983,15.60222,15.69282,15.77632,A0
19.55279,19.64296,19.92653,20.18114,20.35638,OB
23.88092,21.03199,19.7098,18.54709,17.81172,M4
20.72055,20.33224,20.42491,20.02728,19.6403,L9
25.56249,21.63627,20.22276,18.84154,18.05521,M4
20.23628,19.43735,19.14357,19.04361,19.06571,F5
19.56806,18.4307,18.38607,18.41651,18.49019,A0
20.70544,18.69903,17.9378,17.71268,17.52151,K3
21.34049,19.90994,19.34505,19.10893,18.97211,F9
21.14359,20.46782,20.03263,19.85781,19.9412,F2
20.8465,20.07787,19.79727,19.65182,19.66483,A0
24.68883,24.34801,21.38078,20.05747,19.47986,T2
25.23166,21.11893,20.30433,20.03157,19.80682,T2
18.40559,17.28842,16.8551,16.69389,16.59675,G2
17.65351,16.5881,16.24925,16.14223,16.09698,F5
21.90591,20.46187,19.8657,19.59528,19.43515,F9
21.32987,18.81977,17.54211,16.9899,16.64853,K7
24.78167,20.37063,18.93176,17.82684,17.23968,M2
17.56093,16.19977,15.64484,15.38936,15.28574,G0
18.14989,16.5421,15.91054,15.75783,15.63173,F9
21.60354,19.13481,17.70516,16.83312,16.33385,M1
21.25938,19.21752,18.15264,17.77711,17.53205,K5
22.37404,19.78427,18.42306,17.62713,17.16639,M1
19.60462,18.44643,18.05343,17.9188,17.84826,G0
23.04556,20.22322,18.75046,17.89981,17.37759,M1
22.75871,20.92273,19.54108,18.25876,17.54342,M3
18.27589,16.21787,15.38299,15.09755,14.97098,K3
24.13592,21.48091,19.99138,18.80577,18.15508,M3
18.05356,17.08617,16.80787,16.69767,16.66571,F5
23.51951,20.16169,19.27057,18.96394,18.82221,K3
23.69141,21.3382,20.17227,18.99355,18.27584,M3
18.31899,17.09708,16.97512,16.98236,17.04827,A0
18.48217,16.57408,15.8281,15.57074,15.43746,K1
22.20738,20.31907,19.4623,19.12499,19.00039,K3
19.83849,17.99369,17.256,17.00598,16.83445,K1
23.40318,20.59317,19.2041,18.51516,18.1296,M0
23.1263,21.07929,19.72276,19.13809,18.82315,K7
24.06208,21.49401,19.96883,18.57012,17.85491,M4
24.72624,23.71255,21.98178,20.37212,19.65415,M4
17.02465,15.67495,15.08738,14.85599,14.74723,F2
17.62703,16.68612,16.32939,16.20499,16.15185,F5
19.07098,18.99806,19.17371,19.34902,19.43989,G5
20.3313,18.89353,18.32686,18.06948,17.97039,F9
19.47175,18.36698,17.98137,17.7878,17.72958,F5
24.70678,20.42491,19.54826,19.22706,18.96692,K3
25.74338,20.69139,19.8748,19.51945,19.42004,K5
24.11979,20.60905,19.80436,19.4886,19.46121,K3
17.87159,16.31302,15.80664,15.61813,15.53696,F9
24.08382,23.4369,21.34117,19.98827,19.56445,M3
24.79508,20.74684,19.93719,19.62984,19.38827,K3
24.61193,20.6159,19.81395,19.5474,19.20544,F9
23.32947,20.86928,20.21453,19.91738,19.662,K3
17.71271,16.71292,16.39561,16.25418,16.19394,A0
22.83573,20.14707,18.91727,18.42203,18.11565,K7
21.26102,20.13449,19.78675,19.6159,19.43077,F5
21.00936,19.93793,19.61256,19.50265,19.41367,F5
20.55878,19.46619,19.1484,19.01534,19.03996,F5
19.74127,18.76325,18.47497,18.35069,18.33064,F5
17.72285,16.59205,16.22161,16.07924,16.01916,F5
19.80066,18.78875,18.5238,18.39584,18.33641,F5
18.69784,17.44739,17.07972,16.93452,16.84168,F5
22.48259,20.81854,19.18909,18.04961,17.424,M3
18.18962,17.102,16.72403,16.55871,16.49801,A0
25.37642,21.24319,19.80776,18.32135,17.49016,M4
21.6512,19.35484,18.3981,18.01002,17.78623,K5
23.56911,20.46742,18.78965,17.65947,17.09704,M3
22.8865,20.00204,18.39707,17.14266,16.55334,M3
19.43507,18.28121,18.38686,18.55321,18.62759,A0
18.40908,17.21162,16.72321,16.50471,16.39616,F9
22.77459,20.98307,20.04193,19.64441,19.51644,K3
22.59299,19.5233,18.19721,17.63958,17.30351,K7
21.53825,21.0683,20.25088,19.95908,19.99099,F9
20.59778,19.51639,19.02096,18.83599,18.72353,G2
20.73321,19.29408,18.74829,18.54468,18.41395,F9
20.57515,19.0983,18.53969,18.37098,18.22779,F9
21.54335,20.26134,19.69401,19.56097,19.48757,F9
19.16916,19.49857,19.95432,20.3141,20.34372,A0
20.8317,19.62715,19.02816,18.82684,18.68328,F9
23.6462,22.72092,21.19312,19.83326,19.05185,M4
19.95757,18.43792,17.81289,17.61716,17.52128,F9
24.44418,21.49072,20.03187,18.73936,18.05631,M3
19.6741,18.44599,17.98339,17.78602,17.70129,G2
18.23833,17.07435,16.9984,17.00845,17.07305,WD
19.73063,18.46048,18.00927,17.83659,17.73194,F2
22.90043,20.91434,19.98721,19.61375,19.49656,K3
22.83912,21.17425,20.47151,20.06743,20.03843,K1
24.43595,20.50035,19.65415,19.07139,18.8236,F2
23.35505,21.34706,19.72799,18.54269,17.89492,M2
24.92123,21.57274,19.94266,18.70462,18.07321,M3
18.71223,17.44041,16.94565,16.77908,16.70415,F9
18.04905,16.78861,16.28778,16.11393,16.0264,F9
20.60486,18.80869,18.05051,17.80467,17.66872,K3
20.06731,18.2657,17.5316,17.26899,17.12376,K1
20.63074,18.543,17.66395,17.35837,17.17671,K5
24.01298,21.10967,19.52858,18.23782,17.58366,M3
21.66415,20.09205,19.40025,19.09273,19.00428,K3
24.47438,21.42632,20.1611,18.92029,18.25829,M3
19.06336,17.8163,17.29085,17.07311,16.96076,G2
24.00845,20.7774,19.42054,18.37968,17.78175,M2
22.80571,19.85527,18.21595,17.50096,17.3106,M0
17.79995,16.78978,16.37631,16.18108,16.10768,F5
19.24214,17.67676,17.02924,16.79358,16.64242,K1
23.10592,20.05995,18.62515,17.68222,17.16644,M2
23.84123,21.07569,19.83033,19.05488,18.61512,M1
23.63638,21.59018,20.2646,19.08493,18.49228,M3
17.18378,15.92024,15.49382,15.3563,15.32456,F9
22.40191,19.5405,18.19942,17.61377,17.30414,K7
20.56385,20.45619,20.8065,21.02879,21.0435,T2
17.40055,16.24512,16.20048,16.21708,16.2699,A0
22.3926,20.84702,20.05326,19.81536,19.46205,K3
19.97182,17.79549,16.76609,16.35338,16.12781,K5
22.87502,20.96821,19.68197,18.95321,18.6024,M0
25.75858,22.5683,20.96987,19.09088,18.05185,M6
22.69202,20.94104,19.49716,18.48775,17.89627,M2
20.20033,19.14943,18.76899,18.63226,18.58472,F2
19.56682,17.93152,17.25984,17.01673,16.90347,K1
25.40205,21.18694,19.70995,18.66356,18.14554,M1
22.07447,19.28454,17.75132,16.05201,15.12717,M4
22.37278,19.90725,18.66717,18.18748,17.93205,K5
24.7714,21.64917,20.16631,18.78904,18.0058,M4
23.135,20.81836,19.57211,18.9563,18.5543,M0
22.26818,19.87709,18.85419,18.46547,18.21623,K5
20.24199,19.14373,18.57825,18.36918,18.28305,G2
20.44564,19.48882,19.05666,18.89726,18.79391,F5
23.91687,20.93232,19.34828,17.55637,16.63124,M5
16.47701,15.78262,15.89284,15.99879,16.03434,A0
24.92855,21.09633,20.2826,19.96247,19.92681,K1
22.64502,20.19029,18.85916,18.30628,17.93465,K7
18.70214,17.17769,16.76596,16.51788,16.46965,F9
17.67423,16.60584,16.27822,16.12643,16.10574,F5
21.63795,19.44659,17.9495,17.00168,16.51585,M1
17.4312,15.92319,15.37387,15.16731,15.10467,F9
20.78083,18.35687,17.14324,16.6707,16.3856,K5
20.14378,18.52151,17.91146,17.66678,17.55289,F9
25.20358,22.2595,20.65942,18.72027,17.68873,M6
21.26234,18.81886,17.65382,17.22673,16.98195,K5
25.88368,21.45533,19.84934,18.89947,18.3925,M1
24.27946,21.38161,19.91539,19.06454,18.63145,M1
20.90872,19.96816,19.61497,19.48523,19.51158,F5
20.51571,19.22218,19.1396,19.09945,19.11159,A0
22.54279,20.37241,19.02639,18.34658,17.96839,M0
19.59718,18.61241,18.40713,18.27453,18.27865,F5
20.72817,18.81004,18.11134,17.88049,17.75645,K1
21.64163,20.24907,19.6802,19.37282,19.21309,K1
20.08385,18.99914,19.03196,19.10262,19.09546,A0
19.32191,18.3143,17.92284,17.76383,17.72815,F5
17.98969,16.6498,16.74193,16.84566,16.91962,A0
26.25619,23.83628,21.41452,19.00494,17.09263,L2
20.74496,19.77551,19.58247,19.51897,19.58636,A0
20.42458,19.25859,18.79678,18.61841,18.58526,F9
20.32049,19.33685,19.06483,18.93646,19.01292,F5
19.45645,18.49599,18.19172,18.078,18.05496,F5
24.90157,23.15645,21.31925,19.07519,17.72795,M7
25.60194,21.77981,20.31712,19.35223,18.81279,M2
25.85498,22.93518,21.26966,19.4071,18.37221,M5
18.25,16.57378,15.92731,15.65554,15.5297,F9
25.95624,21.1495,20.27903,19.8551,19.38679,K3
19.58811,18.53692,18.45204,18.48067,18.59817,A0
22.82236,23.27442,21.78003,19.42315,18.14278,M6
18.7617,17.68263,17.62018,17.61816,17.66962,A0
17.76467,16.68344,16.62246,16.6301,16.67648,A0
22.93896,19.80457,18.54844,17.90945,17.59147,K7
17.99267,16.98004,16.82142,16.78524,16.80874,A0
17.86238,16.88498,16.54184,16.39994,16.33501,F5
19.20583,18.13349,18.09667,18.10259,18.1477,A0
19.02666,17.86688,17.82391,17.86292,17.89329,A0
20.16955,19.90249,20.16004,20.45897,20.62002,WD
20.48541,19.43409,18.98177,18.7747,18.65428,G0
20.90873,19.57318,18.96858,18.78155,18.70311,F9
18.78076,17.57054,17.14437,17.01734,16.99281,F9
20.40654,19.48278,19.23358,19.14027,19.20464,F5
20.20223,19.67637,19.80066,19.92065,20.1334,WD
