#Table1
u,g,r,i,z,subClass
17.50498,16.48509,16.15856,16.02533,15.9871,F5
19.70749,18.73748,18.33926,18.16992,18.12728,F2
25.87261,22.59989,21.00561,18.98219,17.82744,M6
18.41168,16.30807,15.47944,15.18773,15.03253,K3
18.84357,17.93365,17.71377,17.63503,17.65865,A0
19.40781,18.51139,18.18256,18.06262,18.02461,F5
25.60752,23.26604,21.27374,19.03408,17.83288,M7
24.2253,20.50208,19.45102,18.99869,18.79193,K5
19.29366,19.39883,19.87523,20.108,20.52236,WD
19.87674,18.6892,18.6211,18.58003,18.62166,A0
23.3967,22.76523,21.11584,19.13305,18.06873,M5
18.02161,16.97389,16.56366,16.40717,16.32763,F5
23.46225,22.77286,21.0435,19.29212,18.30691,M5
18.84798,17.69724,17.87555,18.03057,18.22145,A0
19.51033,18.54793,18.1801,18.03968,17.99682,F5
24.51876,23.33064,21.42725,20.14357,19.422,M3
25.9691,22.84385,21.10315,19.26926,18.23095,M6
21.13813,18.48293,17.07578,16.05384,15.47295,M2
17.7466,16.46131,16.10952,15.9086,15.92802,F2
21.62201,18.95227,17.49104,16.75859,16.3512,M0
25.09375,21.90108,20.62177,19.62093,19.12911,M2
20.64616,18.13279,16.70191,15.70489,15.13849,M2
23.39054,20.94793,19.30475,17.78878,16.94447,M4
19.886,18.95198,18.65513,18.57143,18.50748,A0
22.46478,20.19145,18.87413,18.1287,17.6845,M0
18.84315,17.19877,16.54388,16.34888,16.29133,K1
24.76397,22.05478,20.57198,18.75836,17.74431,M5
20.13195,17.65651,16.47405,16.03794,15.93066,K5
20.56019,17.75861,16.41972,15.45679,15.0215,M1
19.27094,18.20949,17.85992,17.75705,17.73593,F5
21.04987,19.58253,18.87192,18.61027,18.49191,F9
18.53096,17.30803,17.21966,17.2131,17.21704,A0
17.40935,16.20024,16.12682,16.16335,16.22158,A0
25.26517,22.10433,20.68819,19.89824,19.35561,M1
24.45448,22.70191,21.1881,18.97438,17.78936,M6
24.57538,22.39535,20.74647,18.54142,17.26542,M6
23.6533,20.23544,18.87355,18.18548,17.78291,M0
25.74372,21.72229,20.17354,18.91679,18.26004,M3
25.32156,22.8259,21.85255,19.44436,18.15364,M6
20.04291,18.97263,18.92892,18.96125,18.99767,A0
20.83028,18.17073,16.98707,16.62147,16.38892,K5
20.31597,17.85594,16.47035,15.81502,15.44848,M0
19.6908,18.32001,17.77832,17.58058,17.49086,F9
23.94684,21.90374,20.14591,19.55281,19.07357,M0V
19.63367,18.46676,18.29636,18.26298,18.25629,A0
24.56908,26.08667,22.25428,20.09299,18.91845,M7
20.37673,19.49461,19.18516,19.12329,19.06568,F5
22.72235,19.56257,18.10705,17.37804,16.83157,M0
16.56962,15.50942,15.3307,15.3056,15.34806,F5
16.80569,15.56709,15.50457,15.509,15.51473,A0
24.70056,22.95846,20.9732,19.74658,19.23063,M3
17.56455,16.44273,16.04552,15.90138,15.88448,G0
23.69448,20.83439,19.91932,19.71677,19.40144,K3
20.32443,19.19862,19.04272,19.02427,19.00557,A0
19.8858,18.83957,18.7894,18.81314,18.86732,A0
25.10943,23.66598,21.42445,20.1125,19.50937,M3
18.78751,17.1828,16.78275,16.65277,16.60522,G2
21.6024,18.9028,17.48211,16.7907,16.40702,M0
16.36832,14.88097,14.30371,14.09989,14.04,F9
26.23511,21.4913,20.2813,19.94726,19.7013,Carbon_lines
25.58718,22.43607,20.85453,19.0767,18.03676,M5
18.75217,17.66232,17.18878,17.00653,16.93397,F5
25.325,23.8275,21.57574,19.47013,18.21533,M7
23.75125,21.69635,20.03636,17.93369,16.8284,M6
19.44707,18.46388,18.17098,18.02094,18.04074,F5
17.55687,16.6204,16.40686,16.31261,16.30242,A0
24.71005,22.03579,20.32436,19.25257,18.58457,M4
19.57984,18.44361,17.97104,17.77238,17.71147,G2
19.83308,18.77617,18.65238,18.6563,18.73285,A0
19.13374,17.97861,17.56812,17.44167,17.41548,G0
20.12466,19.05081,18.76908,18.71542,18.67154,F5
19.66685,18.58774,18.29603,18.18306,18.21132,F5
17.01328,15.93519,15.84908,15.87021,15.92487,A0
16.66614,15.72801,15.42855,15.31811,15.31423,F5
18.09357,16.97539,16.76625,16.68672,16.68765,F5
26.03842,22.63374,21.20886,19.33781,18.27922,M6
20.0325,18.7787,18.73244,18.71558,18.73507,F5
17.25759,16.28687,15.86764,15.71122,15.61983,F5
18.8451,17.73711,17.68061,17.69535,17.78007,A0
23.02524,21.75484,20.34283,19.31799,18.79827,M2
22.92986,21.76935,20.37672,18.50109,17.449,M5
19.26122,18.26682,17.87709,17.72843,17.65835,F5
16.99579,15.72169,15.79814,15.84667,15.90392,A0
19.5474,19.1091,19.31334,19.51136,19.63826,WD
20.59711,18.74574,17.93002,17.59813,17.40655,K3
22.30297,19.16921,17.74707,17.00833,16.58563,M0
22.96185,19.73355,18.29872,17.70717,17.33362,K7
19.6611,19.88118,20.31471,20.68539,21.61727,WD
25.00948,22.2062,20.72923,19.35613,18.64151,M3
17.16435,15.97524,15.74627,15.67191,15.65594,F5
19.0781,18.01164,17.62917,17.50159,17.43693,G0
17.71235,16.53956,16.48338,16.46964,16.481,F5
24.13384,22.03245,20.46757,18.64963,17.66294,M5
17.09367,16.91877,16.36444,15.97846,15.71985,K7
19.17054,18.32551,18.02106,17.90824,17.85726,F5
17.7687,16.69317,16.31627,16.16047,16.12674,F2
18.61471,17.42041,17.00774,16.8527,16.79494,G2
18.59778,17.12447,16.76996,16.65964,16.61644,F5
17.99684,16.67257,16.50121,16.47637,16.49688,A0
17.49714,16.45101,16.137,16.04276,16.07931,F5
16.47119,15.51222,15.23785,15.12927,15.15472,F5
18.49206,16.54799,15.761,15.48933,15.32061,K3
24.14351,21.77595,20.38018,19.65419,19.29751,M0V
23.23742,20.51957,19.45226,19.00481,18.83707,K5
25.55311,23.52816,21.95685,19.56168,18.16365,M7
22.27097,20.58529,19.77191,19.5067,19.29251,K1
24.63444,22.06103,20.11309,19.05553,18.51689,M2V
20.59701,19.37497,18.87893,18.603,18.5226,G2
23.10015,20.88089,19.85509,19.48669,19.25127,K3
24.08924,21.6654,20.01735,18.19052,17.19666,M5
19.11524,17.93643,17.42935,17.2302,17.13438,G2
22.53011,21.08076,19.88299,19.36468,20.16023,K7
23.07022,19.7294,18.46002,17.93543,17.62339,K7
17.7466,16.68606,16.33032,16.21746,16.19805,F5
17.87301,16.87687,16.70996,16.68556,16.71766,A0
24.92226,20.64243,19.70769,19.43444,19.26761,K3
23.42117,22.92803,21.37075,19.18406,18.05466,M6
17.79197,16.6536,16.29711,16.16837,16.13677,G0
20.11412,17.52527,16.3215,15.85722,15.599,K7
24.52404,21.98652,20.72858,20.13223,19.65909,M0
19.13878,18.2769,18.01469,17.88184,17.8326,F5
24.99449,22.87861,21.13987,20.16325,19.56302,L9
18.1724,17.00076,16.77618,16.72723,16.68358,A0
20.01906,17.4666,16.37812,15.8784,15.5775,K7
19.46836,18.51708,18.16642,18.05402,18.02724,F5
23.02756,22.0547,20.63975,19.57479,19.13849,M3
19.40505,18.24052,17.92867,17.79413,17.7256,F5
24.90489,23.11319,21.85993,20.10029,19.53945,M4
20.74549,19.46608,19.15458,18.9143,18.91942,G0
23.23024,20.96691,19.55448,18.95625,18.68665,K7
24.35938,22.88729,21.58746,20.05571,19.50753,M3
20.51847,19.47654,19.31514,19.35928,19.23293,A0
16.7797,15.84421,15.52244,15.42381,15.37257,F5
24.17166,21.41582,20.01865,19.30325,18.84746,M1
20.16058,19.93777,20.32221,20.54687,20.77777,WD
25.34261,23.01285,21.23354,19.40253,18.36378,M5
25.92668,22.83621,21.26696,19.10732,17.94159,M6
21.26203,18.42935,16.99934,15.99888,15.55938,M2
19.16426,17.46202,16.72315,16.49171,16.37633,K3
18.18316,17.18199,16.91927,16.81578,16.79342,F5
25.69621,21.63797,20.04284,18.02658,16.87864,M6
20.11504,18.97427,19.05678,19.15595,19.25951,A0
25.85348,22.7698,20.95208,18.51538,17.17153,M7
23.58759,20.17021,18.7802,18.11235,17.75542,M0
19.49546,19.12218,19.32315,19.5365,19.74758,WD
18.18611,17.75242,17.81734,17.93764,18.10997,WD
20.17033,19.6549,19.83381,19.97073,20.31162,WD
20.31396,20.55679,20.86653,21.18077,21.46886,WD
26.10062,22.56288,21.38713,20.12555,19.54766,M4
23.78375,22.55759,21.16024,20.17384,19.53745,M2
20.68163,18.28112,17.52641,17.101,17.01834,K5
22.84562,20.94524,20.25236,19.98621,19.97855,G5
18.47803,17.24436,16.78506,16.60517,16.52843,F9
16.42694,16.00642,16.05792,16.14398,16.31503,WD
20.27341,20.06509,20.33361,20.61716,20.78685,WD
19.90411,18.74729,18.89715,18.95623,19.02887,A0
25.47442,23.12482,21.52409,18.79608,17.38529,M8
20.67678,20.20453,20.1849,20.34084,20.38121,WD
19.32608,18.4008,18.02681,17.90783,17.78851,F5
19.69822,19.29192,19.45915,19.59442,19.68766,WD
18.99395,17.97259,17.68934,17.56555,17.55416,F5
24.99065,22.03101,19.8495,18.7619,18.10254,M2V
21.41636,19.34274,18.30829,17.7538,17.37634,K7
23.80642,23.14527,21.34255,19.3566,18.26221,M5
20.66482,20.25901,20.42066,20.62144,20.64428,WD
25.28378,22.38184,20.82293,18.70797,17.58615,M6
26.12083,20.94313,19.11744,17.12727,16.06344,M5
18.28895,17.33743,17.04043,16.94435,16.91173,F5
24.73255,20.64428,19.1533,18.19188,17.70033,M2
26.26614,22.19173,20.52588,19.6659,19.22648,M1
21.89609,19.74221,19.00402,18.8516,18.49862,K3
23.05523,20.18402,18.77339,17.90158,17.40708,M1
23.87287,21.16439,19.86503,18.70975,18.19252,M3
23.61612,20.60552,19.16349,17.95273,17.31334,M3
19.92798,17.20115,15.87723,15.3495,15.05959,K7
18.51834,16.43196,15.67717,15.43757,15.27175,K1
23.2364,20.17064,18.84938,17.95518,17.53285,M1
24.84501,20.81831,19.53531,17.89291,17.08769,M4
19.05084,17.69779,17.19664,17.0221,16.96446,G2
25.98596,22.34324,20.84212,19.72936,18.90245,M4
21.62353,18.83605,17.41654,16.61068,16.15082,M1
22.78443,20.41976,18.90984,17.81915,17.27191,M3
23.00042,20.23981,18.73793,17.53138,16.86827,M3
18.39796,17.24796,16.86321,16.73691,16.70654,G2
23.06434,22.11907,20.65535,19.19829,18.48869,M4
23.63973,22.75773,21.15672,19.37692,18.47293,M5
20.48995,18.04543,16.64811,16.10989,15.78944,K7
20.6183,18.11927,16.62898,15.95829,15.57374,M0
24.28124,21.28544,19.5763,18.57708,18.01828,M2
23.24677,21.12479,19.67686,19.10147,18.78514,K7
23.67977,20.89287,19.28542,18.43626,17.99528,M0
23.32207,21.3861,19.69206,18.26682,17.457,M4
22.76317,20.72881,19.06117,17.97903,17.37938,M2
25.51762,21.63746,19.90586,18.87636,18.23093,M3
18.30749,16.72664,16.17417,16.01105,15.87289,F9
25.83163,22.54967,20.98613,18.97741,17.87565,M6
21.33644,20.45829,19.62458,19.12353,18.80229,K7
19.58526,18.12488,17.55474,17.41914,17.2842,F9
18.75904,17.15797,16.54756,16.44645,16.2341,F9
23.76797,20.67058,19.15126,18.5563,18.00165,M0
21.06083,18.56394,16.93701,16.24208,15.86121,M0
24.45741,20.90355,19.67744,18.36902,17.99586,M2
22.95333,20.4042,18.8144,17.58001,16.88235,M3
17.36849,16.41425,16.17824,16.08277,16.10959,F5
17.55018,16.50296,16.37201,16.36965,16.38083,A0
19.98159,18.49905,18.10086,17.99949,17.93988,F5
19.24473,16.73518,15.80507,15.48808,15.3246,K3
17.91419,16.74464,16.32871,16.18801,16.15057,G2
19.27452,18.92329,19.25166,19.51378,19.67385,A0
16.92579,15.84328,15.41441,15.30315,15.2383,G2
19.24325,18.11223,17.78387,17.61378,17.52283,G2
21.73075,19.31636,18.26286,17.76645,17.47962,K7
20.11473,17.60115,16.18174,15.54753,15.17559,M0
21.28619,19.56498,18.69732,18.41888,18.18986,K3
19.99952,19.15491,18.70037,18.63307,18.55366,F5
21.3521,19.09883,17.55876,16.66712,16.1821,M1
21.50853,19.30506,17.88951,17.22175,16.86836,K7
18.75775,18.95839,19.36832,19.71558,19.90758,OB
22.44707,20.48742,18.98112,17.07355,15.95348,M6
18.31287,16.94435,16.45555,16.31507,16.32784,F9
23.62309,21.82769,20.09818,19.39693,18.8863,M0
23.39157,21.61256,19.95372,19.31916,18.98045,M0V
24.79508,22.90403,21.31074,19.38728,18.30877,M6
18.36838,18.01156,18.15247,17.89055,17.46208,WD
21.36801,18.89575,17.39035,16.04697,15.52369,M3
19.74137,18.51201,17.97823,17.76313,17.65694,G0
18.76966,17.55569,17.11564,16.97524,16.94363,F9
24.88304,23.08724,21.04709,19.20676,18.13395,M5
16.64899,15.4681,15.36161,15.38127,15.45219,A0
18.85195,17.49152,16.97001,16.77114,16.6764,G0
19.5057,17.27244,16.32323,15.9823,15.794,K5
25.43484,22.88207,21.21911,19.15627,18.05005,M6
20.71027,19.68428,19.60176,19.60051,19.65174,A0
22.49451,21.07132,20.21035,19.9362,19.69729,K1
17.02833,15.91369,15.71201,15.67543,15.68106,F5
19.22653,19.26187,19.66475,19.8895,20.14677,WD
22.4127,20.20773,18.99281,18.46299,18.12055,K7
18.71269,17.50655,17.01062,17.02196,16.8145,F5
23.43499,21.39093,19.65265,17.60786,16.51616,M5
19.44034,18.27877,18.20863,18.20691,18.22895,A0
22.8427,20.65453,19.45327,19.00637,18.70438,K5
22.30098,20.02345,18.78745,18.34234,18.08257,K7
21.64805,20.5035,18.93402,16.99063,15.88588,M6
17.92027,18.15302,18.8737,18.95933,19.11103,WD
25.97241,22.68384,20.91095,18.92113,17.89668,M6
18.66509,17.70957,17.4115,17.31408,17.31079,F5
19.95647,18.63106,18.15482,17.97149,17.88123,F9
20.74864,19.76088,19.66943,19.70528,19.57141,A0
21.0506,20.24685,19.95268,19.84061,19.83891,B6
23.41165,21.19077,19.85065,18.62245,18.01263,M3
23.52977,21.24313,19.81522,18.65541,18.09495,M3
24.51076,22.89661,21.45148,20.14847,19.30829,M4
20.85682,19.71032,19.6227,19.65875,19.68245,A0
25.24541,22.03112,20.3609,19.64429,19.09418,M0V
25.73229,22.86193,21.55941,20.43776,19.76636,M0
22.69,21.53754,20.79558,19.52886,18.69533,M6
23.2245,19.86443,18.35292,17.21748,16.6388,M2
17.32175,16.21433,15.83508,15.70504,15.66615,F2
17.9084,16.95925,16.62601,16.49151,16.46876,F5
16.84283,15.84659,15.60197,15.49222,15.44136,F5
17.65678,16.65362,16.28497,16.13845,16.11172,F5
19.49944,18.44237,17.96966,17.80079,17.71178,F2
24.32199,21.35099,20.28264,19.96786,20.03495,Carbon_lines
18.95454,18.07888,17.84377,17.80756,17.78806,M1
23.34154,20.51021,18.91369,17.29532,16.51656,M4
23.59932,21.21522,19.86366,18.89854,18.8347,M2
25.04423,21.80164,20.27303,19.07599,18.36785,M3
19.62559,18.604,18.55971,18.6164,18.64069,A0
18.58613,17.74594,17.42393,17.31927,17.26857,F5
19.39403,18.19158,17.90214,17.80668,17.7618,A0
18.5002,16.29691,15.59107,18.52447,15.06793,K1
20.50468,19.46405,19.17892,19.05494,19.03978,F5
18.337,17.40522,17.09772,16.97766,16.90546,A0
25.3291,21.6166,19.70545,18.97318,18.52139,M0V
24.79839,22.69391,21.39756,20.32167,19.67875,M2
19.72009,18.60169,18.16409,18.00516,17.94547,F5
24.55014,22.36096,20.91775,20.37041,20.17285,L5.5
22.40594,20.18397,19.04739,18.63753,18.3824,K5
22.0094,20.92417,20.38508,20.10694,19.98913,CV
24.05276,21.42844,20.42015,20.07541,19.95596,K5
18.6223,16.49625,15.80627,15.53264,15.25777,K1
19.24747,18.08626,17.75046,17.60521,17.49647,A0
19.22998,17.97371,17.89196,17.98252,18.03704,A0
23.24183,21.62281,20.24752,19.44951,18.99987,M0
18.60259,18.05118,18.35845,18.61638,18.76579,A0p
25.84093,23.67463,21.83733,19.42707,18.18774,M7
20.38665,19.12557,19.33052,19.45646,19.56257,A0
24.14678,22.53567,20.88871,18.23118,16.83518,M7
19.10321,16.72597,15.76808,15.409,15.21981,K5
25.75189,20.79113,19.36496,18.03287,17.32882,M3
23.24717,20.85804,19.55139,19.00945,18.70552,K7
19.7029,17.06185,15.79847,15.30647,15.01079,K7
16.66237,15.568,15.31818,15.26404,15.26169,F5
22.39362,19.81533,18.23435,16.37447,15.28301,M6
19.13918,17.51766,16.92292,16.7264,16.63627,F9
24.01324,22.03459,20.55684,18.50582,17.43536,M6
20.2295,19.19582,19.13772,19.13122,19.17681,A0
25.13332,22.33064,20.83039,18.85728,17.87169,M5
19.32065,18.4234,18.14312,18.10258,18.00811,F5
19.25163,19.20132,19.36858,19.54462,19.72318,OB
20.93254,19.75569,19.77805,19.88783,19.88383,A0
17.30924,16.10316,15.70933,15.56894,15.52354,G0
24.53258,21.83655,20.62704,20.13862,19.80977,K7
18.1771,17.08212,16.71188,16.56325,16.53704,G0
22.63654,22.75562,21.12588,19.13758,18.16521,M6
22.70221,22.17127,20.68402,19.64831,19.09868,M2
23.77431,21.58659,20.13259,19.01028,18.3888,M3
20.22352,18.93296,18.99508,19.05994,19.18764,A0
18.72566,17.62732,17.58845,17.61965,17.68307,A0
18.38496,17.25222,17.38175,17.50261,17.60797,A0
19.66639,19.57886,19.90934,20.17527,20.61974,WD
24.27375,21.60024,20.67936,20.25858,19.93142,K7
21.28369,19.06958,18.05422,17.6774,17.48046,K5
24.5342,21.14952,19.60336,18.06611,17.2799,M4
21.11899,20.28067,19.92425,19.80194,19.68978,G2
18.57812,17.52572,17.10618,16.96183,16.87268,F2
19.37392,18.10756,17.637,17.48158,17.392,F9
19.27664,18.15252,17.82089,17.69983,17.63654,F5
23.00563,21.7362,20.38778,19.57637,19.09309,M1
19.72122,19.65713,19.70439,19.12377,18.53856,M4
23.24724,22.41401,21.01233,19.08607,17.9942,M5
17.75014,16.76622,16.43544,16.29696,16.23807,F5
14.5196,14.64771,15.08575,15.34922,15.55389,B6
16.89795,15.97112,15.76689,15.66839,15.66736,A0
23.77559,21.73403,20.81552,20.38853,20.21692,K7
20.39217,19.98905,20.26371,20.45958,20.43628,WD
23.64518,23.17628,21.52869,18.78429,17.13054,M8
25.37339,21.30466,20.27088,19.88802,19.72599,K5
19.56504,18.51909,18.15575,17.99591,17.91407,F5
17.76346,16.66384,16.23371,16.06526,15.99917,F5
23.49993,22.61996,21.05175,19.50072,18.63906,M4
18.49604,17.07408,16.53756,16.33986,16.24546,F9
18.43214,16.57225,15.80527,15.48215,15.2971,K1
24.54085,22.66743,21.28525,20.51496,20.01571,M3
19.90867,18.36186,17.72799,17.49809,17.37082,K1
18.4185,17.33233,16.98355,16.86347,16.82116,F2
18.75785,17.77774,17.63609,17.60998,17.64575,A0
25.12687,22.43489,20.80026,19.46378,18.68702,M4
20.6872,19.24859,18.61843,18.37512,18.25146,K1
16.91156,15.91662,15.59779,15.50524,15.45872,F5
19.48908,19.61681,19.91792,20.20479,20.4307,OB
20.09138,18.47705,17.91296,17.6856,17.55224,K1
22.89611,20.33279,18.95309,17.95214,17.07894,M3
20.55434,19.50298,19.35557,19.32194,19.41491,A0
25.8437,25.61917,22.74599,20.22568,18.76385,M8
25.15875,22.11084,20.54635,18.63758,17.62378,M5
16.16012,14.97082,15.18819,15.36039,15.46563,A0
19.03577,17.82355,17.37529,17.22689,17.2059,F9
24.73662,22.93174,21.5646,20.38466,19.74499,M4
22.81443,21.79867,20.8798,19.93571,19.18452,M2
25.78709,22.80392,21.38491,20.50835,19.93692,M1
23.24824,21.95262,20.44625,18.55103,17.51873,M5
18.83682,16.94531,16.1844,15.91362,15.69317,K3
16.8334,15.87517,15.52686,15.37006,15.3341,F5
24.16769,22.05583,20.36099,18.00396,16.77861,M6
23.80019,23.22663,21.77511,20.30732,19.58491,M4
20.15349,19.72674,19.59915,19.62864,19.69491,CarbonWD
24.92945,21.69357,20.30481,18.73393,17.92161,M5
25.03473,22.93727,21.55835,20.34832,19.74296,M3
22.58409,20.58667,19.4622,19.03978,18.80822,K5
19.04013,17.79829,17.35165,17.24097,17.19737,F9
23.47197,21.22715,20.37611,20.0062,19.83664,K3
22.85736,21.20941,19.77676,18.82162,18.27803,M2
23.11907,20.81093,20.25383,20.0586,19.99762,F9
18.66715,18.57026,18.6122,18.02935,17.53323,M4
16.5354,15.37751,15.02376,16.4512,14.76509,F5
18.12353,18.20392,18.52585,18.79857,18.96325,OB
20.01045,18.58265,18.06371,17.85231,17.73005,F9
23.24915,20.68119,19.75523,19.43065,19.23646,K3
21.33388,18.74189,17.25982,16.207,15.62745,M2
19.60763,18.46341,18.05064,17.90402,17.84299,G2
18.13041,17.17184,16.85387,16.71968,16.59589,F5
23.78814,19.64162,18.23608,16.93955,16.22261,M3
20.21103,18.28925,17.10977,16.04852,15.34543,M3
19.99171,17.51977,16.43817,16.02967,15.77981,K3
19.48473,18.54515,18.21189,18.08878,18.04096,F5
18.98361,17.83656,17.32091,17.11787,17.00929,G2
19.48173,18.13553,17.66419,17.46018,17.35466,G2
20.34302,18.87322,18.37326,18.07976,18.05152,G2
20.50856,18.65119,17.92881,17.57887,17.408,F9
19.49571,18.44577,18.08476,17.94695,17.92383,F5
23.88527,22.79023,21.13537,20.19397,19.54586,M2
22.95384,21.06213,19.4437,17.80793,16.91248,M4
21.94969,19.27617,18.06042,17.6016,17.34267,K7
23.43976,22.8756,21.60038,20.60525,20.05855,M0
24.43953,22.96934,21.55216,19.32684,18.14123,M6
25.08208,22.64308,21.0729,18.18275,16.67106,M8
25.39649,20.90786,19.8704,19.30569,18.80015,M0
23.49695,22.69057,20.8555,18.66153,17.45348,M6
19.32449,18.09407,18.20263,18.36103,18.35756,A0
19.48786,19.14057,19.34632,19.50051,19.89201,WD
25.95186,22.87823,21.24726,19.14883,17.98952,M6
17.99421,17.0364,16.74223,16.63759,16.60874,F5
18.61881,17.50008,17.48922,17.50303,17.57082,A0
20.55349,17.92075,16.68941,16.20929,15.93386,K7
24.10535,22.2181,20.64811,18.69244,17.66079,M5
23.57481,21.72128,19.76107,16.85152,15.07769,M9
16.70756,15.49133,15.59587,15.73269,15.7796,A0
19.83714,19.22973,19.47673,19.59961,19.64268,WD
19.7592,18.73204,18.73283,18.7964,18.85971,A0
22.63777,19.66441,18.29834,17.61843,17.24903,M0
19.55667,18.49384,18.18944,18.05139,18.0222,F5
20.21544,18.93288,19.07735,19.19722,19.26281,A0
18.52678,17.36419,17.25675,17.27508,17.33876,A0
18.79485,17.7626,17.56398,17.5355,17.53662,A0
18.54633,17.48221,17.23406,17.15486,17.14058,F5
21.36246,20.45268,20.06347,19.92411,20.03262,F5
17.09468,16.15062,15.93478,15.82637,15.82079,F5
16.3577,15.23917,15.48193,15.65625,15.75233,A0
23.16038,21.42273,19.87424,19.07371,18.42579,M2
24.80502,22.6921,21.11808,19.06702,17.87846,M6
17.17864,15.94681,16.08981,16.19995,16.25043,A0
16.80352,15.61059,15.50064,15.51114,15.54523,A0
20.81333,19.83715,19.43655,19.32406,19.23383,F5
20.75579,19.70962,19.91802,20.08747,20.19823,A0p
20.69171,18.18289,17.0806,16.67181,16.39381,K5
17.75846,16.69041,16.28628,16.11607,16.04021,F5
16.9431,15.77893,15.72825,15.76944,15.82761,A0
19.08597,17.3863,16.70375,16.44755,16.30414,K1
18.91373,17.79751,17.57243,17.52035,17.50686,A0
16.62706,15.34515,15.17093,15.1715,15.19328,A0
22.51447,20.37615,19.38983,19.05777,18.8463,K5
23.03016,20.89765,19.6096,19.10151,18.81515,K7
18.32221,17.01084,16.49052,16.26499,16.14792,F9
18.72879,17.65277,17.22648,17.057,16.97118,F5
16.88325,15.84077,15.47232,15.37365,15.34392,F5
17.67574,16.77036,16.44124,16.30584,16.27821,F5
18.81408,17.32471,16.58162,16.33447,16.30227,K1
23.51682,21.19858,20.43675,20.22294,19.98822,G5
